#x_m,y_m,w_tr_right_m,w_tr_left_m
-1.1800000000000002,6.270000000000001,0.7000000000000001,1.4574813431681335
-1.2799999999999998,6.220000000000001,0.7000000000000001,1.421393896956216
-1.38,6.17,0.6882411530116701,1.3930869689661813
-1.4300000000000002,6.17,0.6606335201775948,1.4060219778561036
-1.5300000000000002,6.120000000000001,0.6446221994724902,1.389618004888797
-1.63,6.07,0.6446221994724902,1.3730249470757707
-1.6800000000000002,6.020000000000001,0.6658910531638177,1.342838827718412
-1.78,6.020000000000001,0.6300735254367722,1.3817821063276354
-1.8800000000000001,5.970000000000001,0.6571067811865476,1.3817821063276354
-1.98,5.970000000000001,0.65,1.42648230602334
-2.08,5.92,0.6780109889280519,1.42648230602334
-2.13,5.870000000000001,0.711577310586391,1.4077379737113251
-2.23,5.870000000000001,0.6780109889280519,1.4616216457830975
-2.33,5.82,0.6711102550927979,1.4805227865013968
-2.38,5.770000000000001,0.6606335201775948,1.4739750654128172
-2.43,5.67,0.6658910531638177,1.4205441169852744
-2.48,5.620000000000001,0.6446221994724902,1.4103081866510234
-2.5300000000000002,5.520000000000001,0.6170832032063167,1.3659802258506297
-2.58,5.42,0.6000000000000001,1.3288582233137678
-2.58,5.370000000000001,0.6170832032063167,1.2935028842544405
-2.63,5.270000000000001,0.6000000000000001,1.2624404748406688
-2.68,5.17,0.5684658438426491,1.240348790056394
-2.68,5.120000000000001,0.582455532033676,1.2119429464123963
-2.73,5.020000000000001,0.5684658438426491,1.2000000000000002
-2.7800000000000002,4.92,0.5541522986797286,1.1849089035228468
-2.83,4.82,0.5352349955359813,1.1706555615733703
-2.83,4.770000000000001,0.5520797289396148,1.1426860441876563
-2.88,4.67,0.520087712549569,1.1353269591129698
-2.88,4.57,0.55,1.0923659658795863
-2.93,4.470000000000001,0.5,1.1043396380615196
-2.93,4.42,0.5,1.090175425099138
-2.93,4.32,0.5,1.0567971810589327
-2.93,4.220000000000001,0.5,1.0293516572461452
-2.93,4.120000000000001,0.5,1.0106601717798214
-2.93,4.020000000000001,0.5,1.001189802081432
-2.93,3.92,0.5,1.0
-2.93,3.8200000000000003,0.47201532544552754,1.0
-2.88,3.7200000000000006,0.5022680508593631,0.9500000000000001
-2.88,3.620000000000001,0.4885164807134504,0.9500000000000001
-2.88,3.5200000000000014,0.45990195135927847,0.9500000000000001
-2.88,3.42,0.45,0.9500000000000001
-2.88,3.3200000000000003,0.45,0.9500000000000001
-2.88,3.2200000000000006,0.42434164902525695,0.9500000000000001
-2.83,3.120000000000001,0.45249378105604454,0.9
-2.83,3.0200000000000014,0.42434164902525695,0.9013148795220224
-2.83,2.92,0.4027692569068709,0.9117692030835672
-2.7800000000000002,2.870000000000001,0.4424428900898052,0.8719544457292887
-2.7800000000000002,2.7700000000000014,0.4109772228646444,0.8986832980505138
-2.73,2.67,0.4424428900898052,0.8500000000000001
-2.73,2.5700000000000003,0.4109772228646444,0.8513878188659973
-2.73,2.4700000000000006,0.37720018726587656,0.862414379544733
-2.68,2.42,0.397213595499958,0.823212459828649
-2.68,2.3200000000000003,0.3623105625617661,0.8500000000000001
-2.63,2.2200000000000006,0.37720018726587656,0.8058621384311846
-2.63,2.17,0.35311288741492747,0.8131338250816035
-2.58,2.0700000000000003,0.3623105625617661,0.7881527307120106
-2.58,1.9700000000000006,0.33078865529319545,0.8014693182963202
-2.5300000000000002,1.870000000000001,0.35311288741492747,0.7639410298049853
-2.48,1.7700000000000014,0.3623105625617661,0.7405694150420948
-2.48,1.67,0.33078865529319545,0.756225774829855
-2.43,1.620000000000001,0.35311288741492747,0.7148529270389178
-2.43,1.5200000000000014,0.3140054944640259,0.7405694150420948
-2.38,1.42,0.33078865529319545,0.7326237921249265
-2.33,1.370000000000001,0.3623105625617661,0.711577310586391
-2.2800000000000002,1.2700000000000014,0.35311288741492747,0.711577310586391
-2.23,1.17,0.35311288741492747,0.6933034373659254
-2.23,1.120000000000001,0.33078865529319545,0.711577310586391
-2.18,1.0200000000000014,0.33078865529319545,0.711577310586391
-2.13,0.9199999999999999,0.35311288741492747,0.711577310586391
-2.13,0.870000000000001,0.33078865529319545,0.7262087348130013
-2.08,0.7699999999999996,0.33078865529319545,0.711577310586391
-2.0300000000000002,0.6699999999999999,0.35311288741492747,0.711577310586391
-2.0300000000000002,0.5700000000000003,0.3140054944640259,0.7405694150420948
-1.98,0.47000000000000064,0.33078865529319545,0.7326237921249265
-1.98,0.41999999999999993,0.3140054944640259,0.756225774829855
-1.9300000000000002,0.3200000000000003,0.33078865529319545,0.7262087348130013
-1.8800000000000001,0.22000000000000064,0.33078865529319545,0.711577310586391
-1.8800000000000001,0.16999999999999993,0.3140054944640259,0.7326237921249265
-1.78,0.07000000000000028,0.37720018726587656,0.7000000000000001
-1.78,-0.02999999999999936,0.33078865529319545,0.7639410298049853
-1.73,-0.08000000000000007,0.3623105625617661,0.7405694150420948
-1.6800000000000002,-0.17999999999999972,0.37720018726587656,0.7326237921249265
-1.6800000000000002,-0.27999999999999936,0.33078865529319545,0.782165848854662
-1.63,-0.379999999999999,0.35311288741492747,0.7776472678623425
-1.58,-0.4299999999999997,0.37720018726587656,0.75
-1.58,-0.5299999999999994,0.33078865529319545,0.75156097709407
-1.5300000000000002,-0.6299999999999999,0.35311288741492747,0.7148529270389178
-1.5300000000000002,-0.7299999999999995,0.3140054944640259,0.7405694150420948
-1.48,-0.7799999999999994,0.35311288741492747,0.711577310586391
-1.48,-0.8799999999999999,0.3140054944640259,0.7405694150420948
-1.4300000000000002,-0.9799999999999995,0.35000000000000003,0.7000000000000001
-1.4300000000000002,-1.08,0.35000000000000003,0.7000000000000001
-1.4300000000000002,-1.1799999999999997,0.3140054944640259,0.7000000000000001
-1.4300000000000002,-1.2799999999999994,0.30000000000000004,0.7000000000000001
-1.4300000000000002,-1.38,0.30000000000000004,0.7066372975210778
-1.4300000000000002,-1.4799999999999995,0.30000000000000004,0.7000000000000001
-1.4300000000000002,-1.58,0.30000000000000004,0.7000000000000001
-1.4300000000000002,-1.6799999999999997,0.30000000000000004,0.6933034373659254
-1.4300000000000002,-1.7799999999999994,0.3140054944640259,0.6658910531638177
-1.48,-1.88,0.3105551275463989,0.7016648189186454
-1.5300000000000002,-1.9299999999999997,0.3035533905932738,0.7405694150420948
-1.58,-2.0299999999999994,0.3105551275463989,0.7639410298049853
-1.58,-2.13,0.35311288741492747,0.7405694150420948
-1.63,-2.1799999999999997,0.33078865529319545,0.7746211251235322
-1.6800000000000002,-2.2799999999999994,0.33078865529319545,0.8044003745317531
-1.73,-2.38,0.33078865529319545,0.823212459828649
-1.73,-2.4299999999999997,0.35311288741492747,0.8131338250816035
-1.78,-2.5299999999999994,0.3742640687119285,0.8513878188659973
-1.83,-2.63,0.37720018726587656,0.9
-1.83,-2.7299999999999995,0.4216990566028302,0.9
-1.8800000000000001,-2.7799999999999994,0.397213595499958,0.9500000000000001
-1.9300000000000002,-2.88,0.397213595499958,0.9940306508910551
-1.9300000000000002,-2.9799999999999995,0.45,0.9624228365658294
-1.98,-3.0299999999999994,0.4424428900898052,0.9940306508910551
-2.0300000000000002,-3.13,0.4424428900898052,1.0094810050208547
-2.08,-3.2299999999999995,0.45,1.0270329614269007
-2.13,-3.2799999999999994,0.4424428900898052,1.0567971810589327
-2.18,-3.38,0.4424428900898052,1.0680339887498949
-2.23,-3.4799999999999995,0.45,1.0200467279516348
-2.2800000000000002,-3.5299999999999994,0.4424428900898052,1.013014581273465
-2.33,-3.63,0.4424428900898052,0.9753048327204938
-2.38,-3.6799999999999997,0.4216990566028302,0.9753048327204938
-2.48,-3.7799999999999994,0.397213595499958,0.9753048327204938
-2.48,-3.83,0.4216990566028302,0.9399494936611665
-2.5300000000000002,-3.9299999999999997,0.4216990566028302,0.9045941546018392
-2.58,-3.9799999999999995,0.4109772228646444,0.90524865872714
-2.68,-4.08,0.38011626335213133,0.92082439194738
-2.73,-4.18,0.397213595499958,0.9045941546018392
-2.7800000000000002,-4.2299999999999995,0.38011626335213133,0.9045941546018392
-2.83,-4.33,0.397213595499958,0.8719544457292887
