#x_m,y_m,w_tr_right_m,w_tr_left_m
-1.48,-3.1799999999999997,0.9361541461658011,0.47201532544552754
-1.5300000000000002,-3.2799999999999994,0.9500000000000001,0.4885164807134504
-1.5300000000000002,-3.33,0.9795630140987002,0.47201532544552754
-1.58,-3.4299999999999997,0.9795630140987002,0.4885164807134504
-1.63,-3.5299999999999994,0.9904326023342407,0.5090169943749475
-1.63,-3.58,1.0200467279516348,0.4885164807134504
-1.6800000000000002,-3.6799999999999997,1.0235455276791945,0.4885164807134504
-1.78,-3.7799999999999994,0.9904326023342407,0.5156854249492381
-1.83,-3.83,0.9795630140987002,0.5090169943749475
-1.8800000000000001,-3.88,0.9562305898749055,0.49083269131959845
-1.98,-3.9799999999999995,0.92082439194738,0.48033008588991066
-2.0300000000000002,-4.03,0.9104686356149273,0.48033008588991066
-2.13,-4.13,0.867877987534291,0.48033008588991066
-2.18,-4.18,0.8513878188659973,0.48033008588991066
-2.23,-4.28,0.867877987534291,0.4449747468305833
-2.2800000000000002,-4.33,0.8513878188659973,0.45
-2.33,-4.43,0.867877987534291,0.4424428900898052
-2.38,-4.4799999999999995,0.8513878188659973,0.4449747468305833
-2.48,-4.58,0.824642784226795,0.4449747468305833
-2.5300000000000002,-4.63,0.8102325267042627,0.45
-2.58,-4.73,0.824642784226795,0.4424428900898052
-2.63,-4.779999999999999,0.8102325267042627,0.4449747468305833
-2.68,-4.88,0.8345903006477067,0.4216990566028302
-2.73,-4.93,0.824642784226795,0.4424428900898052
-2.7800000000000002,-5.029999999999999,0.8402246907382429,0.4424428900898052
-2.7800000000000002,-5.13,0.8500000000000001,0.397213595499958
-2.7800000000000002,-5.23,0.8500000000000001,0.3623105625617661
-2.83,-5.33,0.8,0.4
-2.83,-5.43,0.8,0.4
-2.83,-5.529999999999999,0.8,0.4
-2.83,-5.63,0.8,0.4
-2.7800000000000002,-5.68,0.8500000000000001,0.35000000000000003
-2.7800000000000002,-5.779999999999999,0.8500000000000001,0.3623105625617661
-2.7800000000000002,-5.88,0.8500000000000001,0.397213595499958
-2.73,-5.98,0.8933981132056603,0.397213595499958
-2.73,-6.08,0.8444271909999159,0.42434164902525695
-2.68,-6.13,0.8692388155425118,0.397213595499958
-2.63,-6.23,0.8840770846134703,0.4109772228646444
-2.63,-6.279999999999999,0.867877987534291,0.4424428900898052
-2.58,-6.38,0.8692388155425118,0.45
-2.48,-6.48,0.9117692030835672,0.4449747468305833
-2.43,-6.529999999999999,0.9348857801796104,0.4449747468305833
-2.38,-6.58,0.9424716620639604,0.4449747468305833
-2.2800000000000002,-6.68,0.9348857801796104,0.45
-2.18,-6.73,0.9348857801796104,0.4424428900898052
-2.08,-6.73,0.9795630140987002,0.397213595499958
-2.0300000000000002,-6.78,0.9624228365658294,0.42434164902525695
-1.9300000000000002,-6.83,0.9807764064044152,0.45249378105604454
-1.83,-6.83,1.0465856099730655,0.45
-1.73,-6.83,1.101086443322134,0.45
-1.6800000000000002,-6.88,1.090175425099138,0.5
-1.58,-6.88,1.1541594578792296,0.5
-1.48,-6.88,1.2227922061357857,0.5
-1.38,-6.93,1.2581475451951132,0.558276253029822
-1.2799999999999998,-6.93,1.3147344063956181,0.582455532033676
-1.1800000000000002,-6.93,1.3589002803605372,0.620820393249937
-1.08,-6.93,1.3930869689661813,0.6658910531638177
-0.98,-6.88,1.4682226450688978,0.6658910531638177
-0.9300000000000002,-6.88,1.4837861650177968,0.6882411530116701
-0.8300000000000001,-6.83,1.565549442140351,0.6882411530116701
-0.73,-6.78,1.578649747490233,0.7000000000000001
-0.6299999999999999,-6.73,1.5946884203398526,0.7278174593052023
-0.5800000000000001,-6.68,1.626305461424021,0.7278174593052023
-0.5299999999999998,-6.63,1.6588007490635062,0.7278174593052023
-0.43000000000000016,-6.529999999999999,1.5878339354159199,0.7278174593052023
-0.3799999999999999,-6.43,1.55,0.692462120245875
-0.33000000000000007,-6.38,1.5,0.6933034373659254
-0.2799999999999998,-6.279999999999999,1.4500000000000002,0.6711102550927979
-0.2799999999999998,-6.23,1.4500000000000002,0.6446221994724902
-0.22999999999999998,-6.13,1.4000000000000001,0.6300735254367722
-0.18000000000000016,-6.029999999999999,1.35,0.620820393249937
-0.18000000000000016,-5.93,1.35356688476182,0.5764982043070834
-0.1299999999999999,-5.83,1.3147344063956181,0.5764982043070834
-0.1299999999999999,-5.779999999999999,1.3229530217745982,0.5541522986797286
-0.08000000000000007,-5.68,1.2962912017836261,0.5541522986797286
-0.029999999999999805,-5.58,1.25,0.5684658438426491
-0.029999999999999805,-5.48,1.25,0.5352349955359813
-0.029999999999999805,-5.38,1.25,0.5090169943749475
0.020000000000000018,-5.33,1.2000000000000002,0.5520797289396148
0.020000000000000018,-5.23,1.2000000000000002,0.55
0.020000000000000018,-5.13,1.2009996003196806,0.5352349955359813
0.020000000000000018,-5.029999999999999,1.2089678312014174,0.5090169943749475
0.06999999999999984,-4.93,1.1757650672131263,0.55
0.06999999999999984,-4.83,1.2000000000000002,0.53309518948453
0.06999999999999984,-4.73,1.2009996003196806,0.4885164807134504
0.1200000000000001,-4.68,1.1541594578792296,0.520087712549569
0.1200000000000001,-4.58,1.166552506059644,0.5022680508593631
0.1200000000000001,-4.4799999999999995,1.1869316876852982,0.5
0.16999999999999993,-4.38,1.1593386622447823,0.520087712549569
0.16999999999999993,-4.28,1.1757650672131263,0.5022680508593631
0.16999999999999993,-4.18,1.2000000000000002,0.5
0.16999999999999993,-4.08,1.2000000000000002,0.5
0.2200000000000002,-3.9799999999999995,1.126860229593982,0.520087712549569
0.2200000000000002,-3.88,1.10974135047432,0.5022680508593631
0.2200000000000002,-3.7799999999999994,1.101086443322134,0.5
0.2200000000000002,-3.6799999999999997,1.1,0.47201532544552754
0.2200000000000002,-3.58,1.078051417267848,0.45249378105604454
0.2200000000000002,-3.4799999999999995,1.060180165558726,0.45
0.2200000000000002,-3.38,1.051135777277262,0.4424428900898052
0.2200000000000002,-3.33,1.05,0.42434164902525695
0.27,-3.2299999999999995,1.0,0.45249378105604454
0.27,-3.13,1.0,0.45
0.27,-3.0299999999999994,1.0,0.45
0.27,-2.9299999999999997,1.0,0.45
0.27,-2.83,0.9940306508910551,0.45
0.27,-2.7299999999999995,0.969803902718557,0.45
0.27,-2.63,0.954987562112089,0.45
0.27,-2.5299999999999994,0.9500000000000001,0.4216990566028302
0.31999999999999984,-2.4299999999999997,0.9,0.42434164902525695
0.31999999999999984,-2.33,0.9,0.397213595499958
0.31999999999999984,-2.2299999999999995,0.9,0.3623105625617661
0.36999999999999966,-2.1799999999999997,0.8500000000000001,0.4027692569068709
0.36999999999999966,-2.08,0.8500000000000001,0.4
0.36999999999999966,-1.9799999999999995,0.8500000000000001,0.397213595499958
0.36999999999999966,-1.88,0.8500000000000001,0.3623105625617661
0.36999999999999966,-1.7799999999999994,0.8500000000000001,0.35000000000000003
0.36999999999999966,-1.6799999999999997,0.8500000000000001,0.35000000000000003
0.36999999999999966,-1.58,0.8500000000000001,0.35000000000000003
0.36999999999999966,-1.4799999999999995,0.8500000000000001,0.35000000000000003
0.36999999999999966,-1.38,0.8500000000000001,0.35000000000000003
0.36999999999999966,-1.2799999999999994,0.8513878188659973,0.35000000000000003
0.4200000000000004,-1.1799999999999997,0.8131338250816035,0.4
0.4200000000000004,-1.08,0.8360022573334676,0.37720018726587656
0.4200000000000004,-0.9799999999999995,0.8500000000000001,0.35311288741492747
0.4700000000000002,-0.8799999999999999,0.8,0.37720018726587656
0.4700000000000002,-0.7799999999999994,0.8,0.35311288741492747
0.4700000000000002,-0.6799999999999997,0.8,0.35000000000000003
0.4700000000000002,-0.5800000000000001,0.8,0.35000000000000003
0.4700000000000002,-0.4800000000000004,0.8,0.35000000000000003
0.4700000000000002,-0.379999999999999,0.8,0.35000000000000003
0.4700000000000002,-0.27999999999999936,0.8,0.35000000000000003
0.4700000000000002,-0.17999999999999972,0.8,0.35000000000000003
0.4700000000000002,-0.08000000000000007,0.8,0.35000000000000003
0.4700000000000002,0.019999999999999574,0.8,0.35000000000000003
0.4700000000000002,0.120000000000001,0.8,0.35000000000000003
0.4700000000000002,0.22000000000000064,0.8,0.35000000000000003
0.4700000000000002,0.3200000000000003,0.8,0.35000000000000003
0.4700000000000002,0.41999999999999993,0.8,0.35000000000000003
0.4700000000000002,0.5199999999999996,0.8,0.35000000000000003
0.4700000000000002,0.620000000000001,0.8,0.35000000000000003
0.4700000000000002,0.7200000000000006,0.8,0.35000000000000003
0.4700000000000002,0.8200000000000003,0.8,0.35000000000000003
0.4700000000000002,0.9199999999999999,0.8,0.35000000000000003
0.4700000000000002,1.0200000000000014,0.8,0.35000000000000003
0.4700000000000002,1.120000000000001,0.8,0.35000000000000003
0.4700000000000002,1.2200000000000006,0.8,0.35000000000000003
0.4700000000000002,1.3200000000000003,0.8,0.35000000000000003
0.4700000000000002,1.42,0.8,0.35000000000000003
0.4700000000000002,1.5200000000000014,0.8,0.35000000000000003
0.4700000000000002,1.620000000000001,0.8058621384311846,0.35000000000000003
0.4700000000000002,1.7200000000000006,0.823212459828649,0.35000000000000003
0.4700000000000002,1.8200000000000003,0.8500000000000001,0.35000000000000003
0.4700000000000002,1.92,0.8500000000000001,0.3623105625617661
0.4700000000000002,2.0200000000000014,0.8555385138137418,0.35311288741492747
0.4700000000000002,2.120000000000001,0.8719544457292887,0.35000000000000003
0.52,2.17,0.8360022573334676,0.4
0.52,2.2700000000000014,0.8692388155425118,0.37720018726587656
0.52,2.370000000000001,0.9117692030835672,0.35311288741492747
0.5699999999999998,2.4700000000000006,0.9,0.4
0.5699999999999998,2.5700000000000003,0.9,0.37720018726587656
0.6199999999999997,2.620000000000001,0.8500000000000001,0.4109772228646444
0.6199999999999997,2.7200000000000006,0.8500000000000001,0.4
0.6199999999999997,2.8200000000000003,0.8500000000000001,0.4
0.6199999999999997,2.92,0.8500000000000001,0.4
0.6199999999999997,3.0200000000000014,0.8500000000000001,0.4
0.6199999999999997,3.120000000000001,0.8500000000000001,0.4
0.6199999999999997,3.2200000000000006,0.8500000000000001,0.4
0.6199999999999997,3.3200000000000003,0.8500000000000001,0.4
0.6199999999999997,3.42,0.8500000000000001,0.4
0.6199999999999997,3.5200000000000014,0.8500000000000001,0.4
0.6199999999999997,3.620000000000001,0.8500000000000001,0.4
0.6199999999999997,3.7200000000000006,0.8500000000000001,0.4
0.6199999999999997,3.8200000000000003,0.8500000000000001,0.4
0.6199999999999997,3.92,0.8500000000000001,0.4109772228646444
0.5699999999999998,4.020000000000001,0.9,0.397213595499958
0.5699999999999998,4.120000000000001,0.9,0.42434164902525695
0.52,4.17,0.9500000000000001,0.397213595499958
0.52,4.270000000000001,0.9117692030835672,0.42434164902525695
0.4700000000000002,4.370000000000001,0.9156603957913984,0.4216990566028302
0.4200000000000004,4.470000000000001,0.932344135219425,0.4449747468305833
0.36999999999999966,4.520000000000001,0.969803902718557,0.4449747468305833
0.31999999999999984,4.620000000000001,1.0047511554864494,0.48033008588991066
0.27,4.67,1.0420164833920778,0.48033008588991066
0.2200000000000002,4.770000000000001,1.0680339887498949,0.5156854249492381
0.1200000000000001,4.870000000000001,1.1520815280171308,0.5156854249492381
0.1200000000000001,4.92,1.1384864324004713,0.5510407640085654
0.020000000000000018,5.020000000000001,1.214911064067352,0.5510407640085654
0.020000000000000018,5.07,1.2000000000000002,0.5863961030678928
-0.08000000000000007,5.17,1.2471121771072848,0.5903124237432849
-0.1299999999999999,5.220000000000001,1.2700378782444086,0.6019202405202649
-0.22999999999999998,5.270000000000001,1.3156500283747663,0.6000000000000001
-0.2799999999999998,5.32,1.291640786499874,0.620820393249937
-0.3799999999999999,5.370000000000001,1.2785330255586425,0.6300735254367722
-0.48,5.370000000000001,1.3156500283747663,0.6076473218982953
-0.5299999999999998,5.42,1.291640786499874,0.65178344238091
-0.6299999999999999,5.42,1.3365424623862048,0.646419413859206
-0.73,5.42,1.3730249470757707,0.6170832032063167
